99,Vacant23,Vacant23,HINDAWI,ATL - 0099,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
100,SOPLAGWK035900,SOPLAGWK035900,NATGEN,BOS - 0001,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
101,SOPLAGWK036085,SOPLAGWK036085,NATGEN,BOS - 0002,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
102,SOPLAGW60019747,SOPLAGW60019747,NATGEN,BOS - 0003,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
103,SOPLAGW60019732,SOPLAGW60019732,NATGEN,BOS - 0004,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
104,SOPLAGWK035571,SOPLAGWK035571,NATGEN,BOS - 0005,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
105,SOPLAGWK035863,SOPLAGWK035863,NATGEN,BOS - 0006,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
106,SOPLAGWK035862,SOPLAGWK035862,NATGEN,BOS - 0007,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
107,SOPLAGWK036097,SOPLAGWK036097,NATGEN,BOS - 0008,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
108,SOPLAGWK035575,SOPLAGWK035575,NATGEN,BOS - 0009,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
109,SOPLAGWK035912,SOPLAGWK035912,NATGEN,BOS - 0010,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
110,SOPLAGWK035919,SOPLAGWK035919,NATGEN,BOS - 0011,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
111,SOPLAGWK035545,SOPLAGWK035545,NATGEN,BOS - 0012,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
112,SOPLAGWK035553,SOPLAGWK035553,NATGEN,BOS - 0013,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
113,SOPLAGWK036084,SOPLAGWK036084,NATGEN,BOS - 0014,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
114,SOPLAGWK035565,SOPLAGWK035565,NATGEN,BOS - 0015,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
115,SOPLAGW60019726,SOPLAGW60019726,NATGEN,BOS - 0016,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
116,SOPLAGWK035566,SOPLAGWK035566,NATGEN,BOS - 0017,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
117,SOPLAGWK036090,SOPLAGWK036090,NATGEN,BOS - 0018,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
118,SOPLAGW60019719,SOPLAGW60019719,NATGEN,BOS - 0019,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
119,SOPLAGWK036091,SOPLAGWK036091,NATGEN,BOS - 0020,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
120,SOPLAGWK035344,SOPLAGWK035344,NATGEN,BOS - 0021,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
121,SOPLAGWK036102,SOPLAGWK036102,NATGEN,BOS - 0022,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
122,SOPLAGWK035924,SOPLAGWK035924,NATGEN,BOS - 0023,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
123,SOPLAGWK035578,SOPLAGWK035578,NATGEN,BOS - 0024,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
124,SOPLAGWK035576,SOPLAGWK035576,NATGEN,BOS - 0025,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
125,SOPLAGWK035561,SOPLAGWK035561,NATGEN,BOS - 0026,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
126,SOPLAGWK035562,SOPLAGWK035562,NATGEN,BOS - 0027,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
127,SOPLAGWK035895,SOPLAGWK035895,NATGEN,BOS - 0028,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
128,SOPLAGW60019730,SOPLAGW60019730,NATGEN,BOS - 0029,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
129,SOPLAGWK034805,SOPLAGWK034805,NATGEN,BOS - 0030,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
130,SOPLAGW60019717,SOPLAGW60019717,NATGEN,BOS - 0031,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
131,SOPLAGWK035346,SOPLAGWK035346,NATGEN,BOS - 0032,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
132,SOPLAGWK035887,SOPLAGWK035887,NATGEN,BOS - 0033,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
133,SOPLAGW60019722,SOPLAGW60019722,NATGEN,BOS - 0034,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
134,SOPLAGWK036106,SOPLAGWK036106,NATGEN,BOS - 0035,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
135,SOPLAGWK035904,SOPLAGWK035904,NATGEN,BOS - 0036,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
136,SOPLAGWK034814,SOPLAGWK034814,NATGEN,BOS - 0037,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
137,SOPLAGWK035574,SOPLAGWK035574,NATGEN,BOS - 0038,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
138,SOPLAGWK035551,SOPLAGWK035551,NATGEN,BOS - 0039,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
139,SOPLAGWK036104,SOPLAGWK036104,NATGEN,BOS - 0040,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
140,SOPLAGWK035564,SOPLAGWK035564,NATGEN,BOS - 0041,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
141,SOPLAGWK036100,SOPLAGWK036100,NATGEN,BOS - 0042,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
142,SOPLAGWK019734,SOPLAGWK019734,NATGEN,BOS - 0043,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
143,SOPLAGW60035861,SOPLAGW60035861,NATGEN,BOS - 0044,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
144,SOPLAGWK019714,SOPLAGWK019714,NATGEN,BOS - 0045,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
145,SOPLAGWK035860,SOPLAGWK035860,NATGEN,BOS - 0046,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
146,SOPLAGWK034811,SOPLAGWK034811,NATGEN,BOS - 0047,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
147,SOPLAGWK035865,SOPLAGWK035865,NATGEN,BOS - 0048,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
148,Vacant,Vacant,NATGEN,BOS - 0049,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
149,SOPLAGWK035568,SOPLAGWK035568,NATGEN,BOS - 0050,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
150,SOPLAGWK034818,SOPLAGWK034818,NATGEN,BOS - 0051,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
151,Vacant24,Vacant24,NATGEN,BOS - 0052,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
152,Vacant25,Vacant25,NATGEN,BOS - 0053,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
153,SOPLAGW60019682,SOPLAGW60019682,ECRASH,CHI - 0001,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
154,SOPLAGW60019685,SOPLAGW60019685,ECRASH,CHI - 0002,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
155,SOPLAGW60019674,SOPLAGW60019674,ECRASH,CHI - 0003,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
156,SOPLAGW60019673,SOPLAGW60019673,ECRASH,CHI - 0004,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
157,SOPLAGW60019672,SOPLAGW60019672,ECRASH,CHI - 0005,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
158,SOPLAGW60019671,SOPLAGW60019671,ECRASH,CHI - 0006,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
159,SOPLAGW60019670,SOPLAGW60019670,ECRASH,CHI - 0007,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
160,SOPLAGW60019680,SOPLAGW60019680,ECRASH,CHI - 0008,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
161,SOPLAGW60019679,SOPLAGW60019679,ECRASH,CHI - 0009,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
162,SOPLAGW60019678,SOPLAGW60019678,ECRASH,CHI - 0010,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
163,SOPLAGW60019677,SOPLAGW60019677,ECRASH,CHI - 0011,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
164,SOPLAGW60019676,SOPLAGW60019676,ECRASH,CHI - 0012,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
165,SOPLAGW60019675,SOPLAGW60019675,ECRASH,CHI - 0013,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
166,SOPLAGW60019690,SOPLAGW60019690,ECRASH,CHI - 0014,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
167,SOPLAGWK032888,SOPLAGWK032888,ECRASH,CHI - 0015,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
168,SOPLAGWK032337,SOPLAGWK032337,ECRASH,CHI - 0016,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
169,SOPLAGWK032675,SOPLAGWK032675,ECRASH,CHI - 0017,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
170,SOPLAGWK033255,SOPLAGWK033255,ECRASH,CHI - 0018,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
171,SOPLAGW60019681,SOPLAGW60019681,ECRASH,CHI - 0019,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
172,SOPLAGWK032334,SOPLAGWK032334,ECRASH,CHI - 0020,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
173,SOPLAGWK032673,SOPLAGWK032673,ECRASH,CHI - 0021,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
174,VACANT26,VACANT26,ECRASH,CHI - 0022,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
175,SOPLAGW60023139,SOPLAGW60023139,ECRASH,CHI - 0023,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
176,SOPLAGW60023138,SOPLAGW60023138,ECRASH,CHI - 0024,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
177,SOPLAGW60023137,SOPLAGW60023137,ECRASH,CHI - 0025,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
178,SOPLAGW60023136,SOPLAGW60023136,ECRASH,CHI - 0026,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
179,SOPLAGW60023135,SOPLAGW60023135,ECRASH,CHI - 0027,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
180,SOPLAGW60023134,SOPLAGW60023134,ECRASH,CHI - 0028,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
181,SOPLAGW60020695 / SOPLAGW60020696,SOPLAGW60020695 / SOPLAGW60020696,RIAG,CHI - 0029,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
182,SOPLAGW60023146,SOPLAGW60023146,RIAG,CHI - 0030,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
183,SOPLAGW60023145,SOPLAGW60023145,RIAG,CHI - 0031,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
184,SOPLAGW60023144,SOPLAGW60023144,RIAG,CHI - 0032,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
185,SOPLAGW60023143,SOPLAGW60023143,RIAG,CHI - 0033,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
186,SOPLAGW60023142,SOPLAGW60023142,RIAG,CHI - 0034,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
187,SOPLAGW60023141,SOPLAGW60023141,RIAG,CHI - 0035,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
188,SOPLAGWK035894,SOPLAGWK035894,,DAL - 0001,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
189,SOPLAGWK032738,SOPLAGWK032738,,DAL - 0002,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
190,SOPLAGW60019796,SOPLAGW60019796,,DAL - 0003,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
191,SOPLAGW60019773,SOPLAGW60019773,,DAL - 0004,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
192,SOPLAGW60021730,SOPLAGW60021730,,DAL - 0005,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
193,SOPLAGWK032729,SOPLAGWK032729,,DAL - 0006,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
194,VACANT27,VACANT27,,DAL - 0007,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
195,BGPC000033549P,BGPC000033549P,,DAL - 0008,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
196,SOPLAGWK031607,SOPLAGWK031607,,DAL - 0009,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
197,SOPLAGWK031607,SOPLAGWK031607,,DAL - 0010,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
198,SOPLAGWK033561,SOPLAGWK033561,PLOS,DAL - 0011,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
199,SOPLAGWK032344,SOPLAGWK032344,PLOS,DAL - 0012,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
200,VACANT28,VACANT28,PLOS,DAL - 0013,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
201,VACANT29,VACANT29,PLOS,DAL - 0014,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
202,VACANT30,VACANT30,PLOS,DAL - 0015,Null,Onsite,Null,Desktop,Active,Null,Null,Null,Null
203,Laptop use2,Laptop use2,PLOS,DAL - 0016,Null,Onsite,Null,Laptop,Active,Null,Null,Null,Null
204,Laptop use3,Laptop use3,PLOS,DAL - 0017,Null,Onsite,Null,Laptop,Active,Null,Null,Null,Null
205,Laptop use4,Laptop use4,PLOS,DAL - 0018,Null,Onsite,Null,Laptop,Active,Null,Null,Null,Null
206,Laptop use5,Laptop use5,PLOS,DAL - 0019,Null,Onsite,Null,Laptop,Active,Null,Null,Null,Null
207,Laptop use6,Laptop use6,PLOS,DAL - 0020,Null,Onsite,Null,Laptop,Active,Null,Null,Null,Null
208,Laptop use7,Laptop use7,PLOS,DAL - 0021,Null,Onsite,Null,Laptop,Active,Null,Null,Null,Null
209,Laptop use8,Laptop use8,PLOS,DAL - 0022,Null,Onsite,Null,Laptop,Active,Null,Null,Null,Null
210,Laptop use9,Laptop use9,PLOS,DAL - 0023,Null,Onsite,Null,Laptop,Active,Null,Null,Null,Null
211,Laptop use10,Laptop use10,PLOS,DAL - 0024,Null,Onsite,Null,Laptop,Active,Null,Null,Null,Null
